id,name,lon,lat,jobs
E01005334,Oldham 017D,-2.15111,53.54936,100
E01005335,Oldham 010A,-2.16662,53.5525,125
E01005336,Oldham 015D,-2.15513,53.55393,100
E01005337,Oldham 010B,-2.13547,53.55218,125
E01005338,Oldham 017E,-2.14151,53.54798,1500
E01005339,Oldham 010C,-2.15599,53.55784,450
E01005340,Oldham 010D,-2.14347,53.5521,250
E01005341,Oldham 028B,-2.15392,53.52884,50
E01005342,Oldham 027A,-2.14062,53.52572,350
E01005343,Oldham 027B,-2.14959,53.5286,150
E01005344,Oldham 027C,-2.14793,53.52732,250
E01005345,Oldham 028C,-2.16527,53.52902,3500
E01005346,Oldham 028D,-2.16093,53.52466,400
E01005347,Oldham 028E,-2.15159,53.5211,1000
E01005348,Oldham 014A,-2.11577,53.55032,150
E01005349,Oldham 016A,-2.12412,53.54658,600
E01005350,Oldham 014B,-2.1184,53.54556,3000
E01005351,Oldham 016B,-2.1303,53.54797,1000
E01005352,Oldham 016C,-2.13333,53.5432,125
E01005353,Oldham 016D,-2.12741,53.54108,900
E01005354,Oldham 016E,-2.12513,53.55254,14000
E01005355,Oldham 005A,-2.10337,53.57351,100
E01005356,Oldham 005B,-2.10465,53.56954,250
E01005357,Oldham 001A,-2.10363,53.59172,100
E01005358,Oldham 001B,-2.10071,53.58283,100
E01005359,Oldham 001C,-2.11898,53.58684,350
E01005360,Oldham 001D,-2.1168,53.57987,100
E01005361,Oldham 003A,-2.10556,53.57705,100
E01005362,Oldham 031A,-2.14416,53.51561,700
E01005363,Oldham 032A,-2.15298,53.50981,1000
E01005364,Oldham 031B,-2.14526,53.51175,50
E01005365,Oldham 033A,-2.12764,53.50429,175
E01005366,Oldham 033B,-2.14903,53.50663,350
E01005367,Oldham 033C,-2.14124,53.49895,150
E01005368,Oldham 031C,-2.15251,53.51492,800
E01005369,Oldham 032B,-2.16926,53.50973,350
E01005370,Oldham 032C,-2.17085,53.50436,600
E01005371,Oldham 032D,-2.16047,53.50992,700
E01005372,Oldham 034A,-2.15833,53.50449,175
E01005373,Oldham 034B,-2.15684,53.50124,75
E01005374,Oldham 034C,-2.16487,53.50059,25
E01005375,Oldham 034D,-2.15688,53.49702,300
E01005376,Oldham 031D,-2.14139,53.521,3000
E01005377,Oldham 030A,-2.12519,53.51724,250
E01005378,Oldham 031E,-2.13575,53.51758,600
E01005379,Oldham 030B,-2.12933,53.51837,75
E01005380,Oldham 030C,-2.13163,53.51117,100
E01005381,Oldham 027D,-2.13267,53.52567,800
E01005382,Oldham 030D,-2.12859,53.52227,350
E01005383,Oldham 026A,-2.08534,53.52951,100
E01005386,Oldham 026D,-2.06446,53.5259,75
E01005387,Oldham 018A,-2.06771,53.54861,50
E01005388,Oldham 018B,-2.07095,53.54337,350
E01005389,Oldham 018C,-2.06592,53.53222,500
E01005390,Oldham 004A,-2.13022,53.57154,100
E01005391,Oldham 008A,-2.14214,53.5649,75
E01005392,Oldham 008B,-2.12581,53.56386,600
E01005393,Oldham 008C,-2.13436,53.56047,1250
E01005394,Oldham 004B,-2.14111,53.57819,150
E01005395,Oldham 004C,-2.12771,53.57563,125
E01005396,Oldham 004D,-2.13548,53.57336,100
E01005397,Oldham 009A,-2.10404,53.56099,1750
E01005398,Oldham 009B,-2.12079,53.5602,800
E01005399,Oldham 005C,-2.10732,53.5656,175
E01005400,Oldham 009C,-2.11682,53.56387,1250
E01005401,Oldham 008D,-2.12965,53.5576,100
E01005402,Oldham 009D,-2.11545,53.55552,75
E01005403,Oldham 005D,-2.11733,53.57107,225
E01005406,Oldham 021A,-2.03803,53.53702,225
E01005407,Oldham 013A,-2.0227,53.54164,250
E01005408,Oldham 020C,-2.01005,53.53655,800
E01005409,Oldham 020D,-1.96938,53.52869,300
E01005410,Oldham 006A,-1.97081,53.56412,400
E01005411,Oldham 006B,-2.00547,53.55753,500
E01005412,Oldham 013B,-2.01632,53.55391,1000
E01005413,Oldham 021B,-2.05354,53.53553,200
E01005414,Oldham 006C,-2.01521,53.5946,450
E01005415,Oldham 006D,-2.02109,53.57182,100
E01005416,Oldham 013C,-2.03608,53.55873,800
E01005417,Oldham 013D,-2.05721,53.55229,500
E01005418,Oldham 018D,-2.05895,53.54202,125
E01005419,Oldham 021C,-2.06459,53.53906,225
E01005420,Oldham 021D,-2.0569,53.54454,200
E01005421,Oldham 011A,-2.08774,53.55862,800
E01005422,Oldham 011B,-2.09349,53.55642,125
E01005427,Oldham 022C,-2.10244,53.53946,1750
E01005428,Oldham 019A,-2.09255,53.54319,1750
E01005429,Oldham 022D,-2.09546,53.53911,600
E01005430,Oldham 022E,-2.09126,53.53545,100
E01005431,Oldham 019B,-2.08365,53.53453,450
E01005432,Oldham 014C,-2.10294,53.54954,1750
E01005433,Oldham 014D,-2.10815,53.54612,2000
E01005434,Oldham 024B,-2.11256,53.53555,6000
E01005435,Oldham 037B,-2.12015,53.53087,450
E01005436,Oldham 037D,-2.12445,53.52677,125
E01005437,Oldham 024C,-2.11707,53.52914,100
E01005438,Oldham 029E,-2.11631,53.52364,700
E01005439,Oldham 030E,-2.12065,53.52226,300
E01005440,Oldham 033D,-2.11242,53.51186,300
E01005441,Oldham 002A,-2.08756,53.58896,50
E01005442,Oldham 002B,-2.08286,53.58805,50
E01005443,Oldham 003B,-2.07437,53.58375,250
E01005444,Oldham 002C,-2.09363,53.5813,450
E01005445,Oldham 002D,-2.09271,53.57873,700
E01005446,Oldham 003C,-2.08437,53.57789,600
E01005447,Oldham 003D,-2.09401,53.57222,800
E01005448,Oldham 012A,-2.08403,53.54612,150
E01005449,Oldham 012B,-2.07679,53.54552,250
E01005450,Oldham 019C,-2.08759,53.54378,200
E01005451,Oldham 019D,-2.08158,53.54027,35
E01005452,Oldham 007C,-2.06049,53.56806,75
E01005453,Oldham 007D,-2.07066,53.56072,125
E01005454,Oldham 012C,-2.07502,53.55393,100
E01005455,Oldham 012D,-2.08133,53.55441,125
E01005456,Oldham 012E,-2.08259,53.54933,150
E01005459,Oldham 024D,-2.12085,53.53728,800
E01005460,Oldham 036C,-2.13855,53.53388,225
E01005461,Oldham 037A,-2.1226,53.53361,350
E01005462,Oldham 037C,-2.12804,53.53019,150
E01005463,Oldham 036D,-2.13536,53.53129,225
E01005464,Rochdale 016A,-2.1572,53.59906,350
E01005465,Rochdale 016B,-2.14397,53.59832,450
E01005466,Rochdale 016C,-2.1565,53.59363,300
E01005467,Rochdale 016D,-2.14677,53.58949,75
E01005468,Rochdale 016E,-2.13354,53.5905,1500
E01005469,Rochdale 012A,-2.14399,53.60214,800
E01005470,Rochdale 015A,-2.15567,53.60692,200
E01005471,Rochdale 015B,-2.16276,53.60299,2000
E01005472,Rochdale 010A,-2.17401,53.60746,200
E01005473,Rochdale 010B,-2.1679,53.60435,450
E01005474,Rochdale 011A,-2.18786,53.60557,175
E01005475,Rochdale 015C,-2.15359,53.60361,175
E01005476,Rochdale 017A,-2.18935,53.5889,175
E01005477,Rochdale 017B,-2.17916,53.59345,1500
E01005478,Rochdale 017C,-2.16692,53.59163,1500
E01005479,Rochdale 017D,-2.17297,53.57946,300
E01005480,Rochdale 017E,-2.17638,53.60001,900
E01005481,Rochdale 017F,-2.18764,53.59841,450
E01005482,Rochdale 010C,-2.15747,53.61894,5000
E01005483,Rochdale 010D,-2.16466,53.62025,225
E01005484,Rochdale 010E,-2.16538,53.61301,2500
E01005485,Rochdale 015D,-2.15833,53.6104,1000
E01005486,Rochdale 010F,-2.15871,53.62387,5000
E01005487,Rochdale 010G,-2.16746,53.62214,450
E01005488,Rochdale 006A,-2.19709,53.64059,75
E01005489,Rochdale 005A,-2.16049,53.63693,125
E01005490,Rochdale 005B,-2.15031,53.6372,350
E01005491,Rochdale 005C,-2.16901,53.63533,200
E01005492,Rochdale 006B,-2.18455,53.63505,100
E01005493,Rochdale 005D,-2.17407,53.63037,250
E01005494,Rochdale 005E,-2.16438,53.62996,175
E01005495,Rochdale 005F,-2.15092,53.62993,800
E01005496,Rochdale 009A,-2.18296,53.62952,250
E01005497,Rochdale 018A,-2.22675,53.59803,450
E01005498,Rochdale 020A,-2.21345,53.60206,250
E01005499,Rochdale 006C,-2.23599,53.61362,350
E01005500,Rochdale 020B,-2.20056,53.59754,500
E01005501,Rochdale 018B,-2.21426,53.59316,2000
E01005502,Rochdale 018C,-2.21608,53.5891,250
E01005503,Rochdale 020C,-2.21937,53.58358,350
E01005504,Rochdale 018D,-2.22257,53.5906,600
E01005505,Rochdale 018E,-2.22868,53.58644,2250
E01005506,Rochdale 020D,-2.21328,53.58517,125
E01005507,Rochdale 020E,-2.20418,53.58713,1500
E01005508,Rochdale 020F,-2.23043,53.57249,1250
E01005509,Rochdale 018F,-2.22754,53.59182,250
E01005510,Rochdale 019A,-2.23801,53.59737,40
E01005511,Rochdale 019B,-2.24944,53.59532,175
E01005512,Rochdale 019C,-2.23805,53.59246,175
E01005513,Rochdale 019D,-2.24612,53.5904,20
E01005514,Rochdale 019E,-2.27505,53.58401,7000
E01005515,Rochdale 019F,-2.24377,53.58472,1000
E01005516,Rochdale 003A,-2.10824,53.63354,150
E01005517,Rochdale 003B,-2.10439,53.63097,225
E01005518,Rochdale 001A,-2.0903,53.66668,175
E01005519,Rochdale 002A,-2.11343,53.65144,75
E01005520,Rochdale 001B,-2.08906,53.65272,900
E01005521,Rochdale 003C,-2.06849,53.64057,400
E01005522,Rochdale 001C,-2.09511,53.64499,500
E01005523,Rochdale 001D,-2.10631,53.64144,500
E01005524,Rochdale 021A,-2.20019,53.55518,250
E01005525,Rochdale 021B,-2.19345,53.56381,175
E01005526,Rochdale 021C,-2.19183,53.57154,700
E01005527,Rochdale 022A,-2.20986,53.55973,175
E01005528,Rochdale 021D,-2.19853,53.56138,45
E01005529,Rochdale 022B,-2.20755,53.55691,300
E01005530,Rochdale 025A,-2.18846,53.54405,100
E01005531,Rochdale 025B,-2.18598,53.53258,50
E01005532,Rochdale 025C,-2.18087,53.53848,40
E01005533,Rochdale 024A,-2.19516,53.54692,300
E01005534,Rochdale 023A,-2.17891,53.54548,200
E01005535,Rochdale 023B,-2.17762,53.54246,300
E01005536,Rochdale 021E,-2.19041,53.55776,175
E01005537,Rochdale 023C,-2.17679,53.55846,30
E01005538,Rochdale 023D,-2.18275,53.55739,225
E01005539,Rochdale 024B,-2.19495,53.55218,3000
E01005540,Rochdale 023E,-2.17844,53.55217,400
E01005541,Rochdale 023F,-2.18561,53.5514,800
E01005542,Rochdale 023G,-2.1778,53.54759,450
E01005543,Rochdale 021F,-2.16451,53.57025,3000
E01005544,Rochdale 025D,-2.20082,53.53556,75
E01005545,Rochdale 025E,-2.19368,53.53509,300
E01005546,Rochdale 024C,-2.21982,53.54794,175
E01005547,Rochdale 024D,-2.22733,53.5434,500
E01005548,Rochdale 024E,-2.20265,53.54908,1250
E01005549,Rochdale 025F,-2.20335,53.54129,300
E01005550,Rochdale 025G,-2.19129,53.5397,100
E01005551,Rochdale 022C,-2.21401,53.56194,100
E01005552,Rochdale 022D,-2.22361,53.55443,100
E01005553,Rochdale 022E,-2.21305,53.55457,75
E01005554,Rochdale 022F,-2.22383,53.56342,700
E01005555,Rochdale 014A,-2.10515,53.62004,350
E01005556,Rochdale 013A,-2.11449,53.6125,600
E01005557,Rochdale 014B,-2.10212,53.61209,30
E01005558,Rochdale 014C,-2.10305,53.60722,800
E01005559,Rochdale 013B,-2.11959,53.60996,400
E01005560,Rochdale 013C,-2.11199,53.60021,350
E01005561,Rochdale 014D,-2.06311,53.61084,350
E01005562,Rochdale 014E,-2.09953,53.6018,300
E01005563,Rochdale 012B,-2.13704,53.60724,1750
E01005564,Rochdale 015E,-2.14865,53.60849,3500
E01005565,Rochdale 012C,-2.13579,53.601,125
E01005566,Rochdale 012D,-2.12995,53.61644,600
E01005567,Rochdale 013D,-2.12648,53.60356,4500
E01005568,Rochdale 012E,-2.14077,53.61174,300
E01005569,Rochdale 012F,-2.13485,53.61215,100
E01005570,Rochdale 007A,-2.20849,53.63059,175
E01005571,Rochdale 006D,-2.22924,53.6346,150
E01005572,Rochdale 007B,-2.20673,53.62445,350
E01005573,Rochdale 007C,-2.21357,53.62148,150
E01005574,Rochdale 007D,-2.20165,53.61827,400
E01005575,Rochdale 011B,-2.20795,53.61018,200
E01005576,Rochdale 011C,-2.1983,53.61305,100
E01005577,Rochdale 011D,-2.18982,53.61251,250
E01005578,Rochdale 004A,-2.13784,53.62955,700
E01005579,Rochdale 004B,-2.13186,53.62434,50
E01005580,Rochdale 008A,-2.15042,53.62495,1000
E01005581,Rochdale 008B,-2.14061,53.62715,300
E01005583,Rochdale 008D,-2.14966,53.62058,700
E01005585,Rochdale 008F,-2.14191,53.61718,800
E01005586,Rochdale 004C,-2.13932,53.63542,175
E01005587,Rochdale 007E,-2.19574,53.62639,100
E01005588,Rochdale 007F,-2.19085,53.62335,200
E01005589,Rochdale 009B,-2.177,53.62276,250
E01005590,Rochdale 009C,-2.17372,53.61535,1000
E01005591,Rochdale 009D,-2.18391,53.62242,300
E01005592,Rochdale 009E,-2.18197,53.61482,250
E01005593,Rochdale 004D,-2.1252,53.64043,700
E01005594,Rochdale 002B,-2.14575,53.64802,400
E01005595,Rochdale 004E,-2.12886,53.6374,400
E01005596,Rochdale 003D,-2.12002,53.63402,500
E01005597,Rochdale 002C,-2.13281,53.66535,125
E01005598,Rochdale 002D,-2.11084,53.64336,225
E01005599,Salford 026A,-2.33445,53.48098,800
E01005600,Salford 026B,-2.34325,53.4789,150
E01005601,Salford 026C,-2.3518,53.48037,250
E01005602,Salford 026D,-2.3503,53.47741,300
E01005603,Salford 027A,-2.36047,53.47936,400
E01005604,Salford 027B,-2.36247,53.4732,225
E01005605,Salford 027C,-2.37524,53.47114,800
E01005610,Salford 034C,-2.2721,53.49056,1250
E01005611,Salford 032C,-2.26556,53.49894,225
E01005612,Salford 031B,-2.25721,53.50367,1250
E01005613,Salford 031A,-2.24985,53.50639,700
E01005614,Salford 031C,-2.2552,53.50625,600
E01005615,Salford 032D,-2.26479,53.50292,600
E01005616,Salford 030A,-2.44809,53.42592,75
E01005617,Salford 030B,-2.44463,53.43612,125
E01005618,Salford 030C,-2.4242,53.43042,3000
E01005619,Salford 030D,-2.44307,53.42097,300
E01005620,Salford 030E,-2.42008,53.4413,1750
E01005621,Salford 030F,-2.45871,53.44772,1500
E01005622,Salford 018A,-2.30984,53.49962,225
E01005623,Salford 018B,-2.30603,53.49409,600
E01005624,Salford 017A,-2.30265,53.50098,100
E01005625,Salford 015A,-2.32493,53.49927,50
E01005626,Salford 018C,-2.31623,53.49933,250
E01005627,Salford 015B,-2.32216,53.4957,125
E01005628,Salford 018D,-2.30074,53.4943,350
E01005629,Salford 021A,-2.31225,53.49534,125
E01005630,Salford 021B,-2.31726,53.49212,300
E01005631,Salford 020A,-2.33655,53.48623,1750
E01005632,Salford 020B,-2.35124,53.48728,2500
E01005633,Salford 020C,-2.33215,53.49398,400
E01005634,Salford 020D,-2.34893,53.49384,350
E01005635,Salford 020E,-2.33373,53.48965,200
E01005636,Salford 020F,-2.34313,53.49061,350
E01005637,Salford 020G,-2.35456,53.49138,500
E01005638,Salford 027D,-2.35397,53.4842,600
E01005639,Salford 029A,-2.41808,53.45539,35
E01005640,Salford 029B,-2.40077,53.46379,800
E01005641,Salford 029C,-2.41274,53.45418,300
E01005642,Salford 029D,-2.40922,53.45136,250
E01005643,Salford 029E,-2.4236,53.46226,300
E01005644,Salford 029F,-2.41469,53.44585,100
E01005645,Salford 029G,-2.42651,53.44702,100
E01005646,Salford 010A,-2.25005,53.51492,800
E01005647,Salford 011A,-2.26877,53.51561,500
E01005648,Salford 011B,-2.2758,53.51149,250
E01005649,Salford 010B,-2.2605,53.51406,600
E01005650,Salford 010C,-2.26174,53.50828,700
E01005651,Salford 010D,-2.25018,53.51165,600
E01005652,Salford 011C,-2.283,53.51043,75
E01005653,Salford 011D,-2.28398,53.50538,175
E01005654,Salford 023A,-2.29463,53.48371,225
E01005656,Salford 023B,-2.29813,53.48515,20
E01005657,Salford 023C,-2.29595,53.48766,350
E01005659,Salford 001A,-2.43623,53.53525,300
E01005660,Salford 001B,-2.42437,53.53311,150
E01005661,Salford 004A,-2.43838,53.52709,1250
E01005662,Salford 004B,-2.43754,53.52975,600
E01005663,Salford 001C,-2.41628,53.52645,700
E01005664,Salford 001D,-2.43016,53.53769,600
E01005665,Salford 001E,-2.4228,53.53794,75
E01005667,Salford 035C,-2.27703,53.47466,500
E01005670,Salford 005A,-2.32982,53.51895,350
E01005671,Salford 012A,-2.32953,53.5132,1250
E01005672,Salford 005B,-2.33544,53.5144,900
E01005673,Salford 008A,-2.31309,53.51128,600
E01005674,Salford 012B,-2.32401,53.50895,350
E01005676,Salford 005C,-2.34739,53.53284,150
E01005677,Salford 005D,-2.33539,53.52844,1000
E01005678,Salford 008C,-2.31821,53.52415,900
E01005679,Salford 008D,-2.31966,53.51855,75
E01005680,Salford 017B,-2.29457,53.49571,3500
E01005681,Salford 024C,-2.28329,53.49038,350
E01005682,Salford 024D,-2.28149,53.48669,400
E01005683,Salford 017C,-2.28445,53.49718,1000
E01005686,Salford 006A,-2.34241,53.51575,1250
E01005687,Salford 009A,-2.36084,53.51394,1750
E01005688,Salford 006B,-2.34234,53.52012,35
E01005689,Salford 009B,-2.34644,53.51269,125
E01005690,Salford 009C,-2.34548,53.5087,500
E01005691,Salford 006C,-2.35772,53.52113,50
E01005692,Salford 006D,-2.34044,53.52379,1250
E01005693,Salford 009D,-2.35505,53.51779,1250
E01005694,Salford 012C,-2.33487,53.50019,450
E01005695,Salford 014A,-2.35851,53.49809,200
E01005696,Salford 012D,-2.34538,53.5008,100
E01005697,Salford 014B,-2.35103,53.50371,300
E01005698,Salford 012E,-2.33282,53.50594,450
E01005699,Salford 015C,-2.31478,53.50702,450
E01005700,Salford 012F,-2.33816,53.50951,2500
E01005701,Salford 015D,-2.32086,53.50507,250
E01005702,Salford 003A,-2.40342,53.53375,1250
E01005703,Salford 002A,-2.41341,53.53384,25
E01005704,Salford 002B,-2.41905,53.53355,250
E01005706,Salford 002C,-2.41121,53.52929,250
E01005707,Salford 003C,-2.39392,53.53078,150
E01005708,Salford 002D,-2.40186,53.52702,3000
E01005709,Salford 004C,-2.4268,53.52253,45
E01005710,Salford 004D,-2.41398,53.52078,250
E01005711,Salford 007A,-2.37334,53.51843,175
E01005712,Salford 007B,-2.39499,53.51987,600
E01005713,Salford 007C,-2.40746,53.51505,75
E01005714,Salford 007D,-2.382,53.51621,300
E01005715,Salford 007E,-2.39674,53.51515,250
E01005716,Salford 013A,-2.41519,53.51055,300
E01005717,Salford 013B,-2.40323,53.51102,200
E01005718,Salford 007F,-2.40305,53.52138,700
E01005719,Salford 021C,-2.32578,53.485,28000
E01005721,Salford 023D,-2.30137,53.48899,75
E01005722,Salford 021E,-2.31197,53.48976,100
E01005723,Salford 021F,-2.30217,53.48045,5000
E01005724,Salford 021G,-2.32508,53.4917,450
E01005725,Salford 019A,-2.36474,53.49375,25
E01005726,Salford 019B,-2.37136,53.48845,100
E01005727,Salford 019C,-2.3631,53.49103,150
E01005728,Salford 019D,-2.3647,53.48786,225
E01005729,Salford 025A,-2.3628,53.48214,225
E01005730,Salford 025B,-2.37032,53.48161,600
E01005731,Salford 025C,-2.37695,53.47981,45
E01005732,Salford 025D,-2.38906,53.4744,500
E01005733,Salford 019E,-2.37585,53.49248,150
E01005734,Salford 013C,-2.41433,53.50288,350
E01005735,Salford 013D,-2.41441,53.50512,100
E01005736,Salford 013E,-2.42489,53.50368,150
E01005737,Salford 013F,-2.41724,53.49243,800
E01005738,Salford 014C,-2.3822,53.48779,700
E01005739,Salford 013G,-2.42559,53.49931,250
E01005740,Salford 014D,-2.37959,53.50981,200
E01005741,Salford 014E,-2.36896,53.5073,300
E01005742,Salford 014F,-2.35909,53.50786,125
E01005743,Stockport 009A,-2.12144,53.41835,175
E01005744,Stockport 009B,-2.11706,53.42951,8000
E01005745,Stockport 005A,-2.09782,53.43181,200
E01005746,Stockport 005B,-2.10012,53.42498,300
E01005747,Stockport 005C,-2.08975,53.43012,125
E01005748,Stockport 005D,-2.09082,53.42514,150
E01005749,Stockport 009C,-2.10941,53.42171,225
E01005750,Stockport 009D,-2.1308,53.41654,600
E01005751,Stockport 009E,-2.11573,53.41973,50
E01005752,Stockport 012A,-2.10212,53.41798,75
E01005753,Stockport 004A,-2.13232,53.42833,400
E01005754,Stockport 004B,-2.14166,53.4314,30
E01005755,Stockport 004C,-2.13886,53.42488,200
E01005756,Stockport 004D,-2.13597,53.43555,225
E01005757,Stockport 014A,-2.1432,53.41805,3500
E01005759,Stockport 023A,-2.16709,53.39429,450
E01005760,Stockport 023B,-2.16012,53.3974,500
E01005761,Stockport 026A,-2.18008,53.38987,1250
E01005762,Stockport 026B,-2.17624,53.39329,1500
E01005763,Stockport 026C,-2.1691,53.39039,100
E01005764,Stockport 016A,-2.16772,53.39881,200
E01005765,Stockport 018A,-2.17879,53.39838,100
E01005766,Stockport 014C,-2.16039,53.40108,1000
E01005767,Stockport 028A,-2.23423,53.38316,175
E01005768,Stockport 025A,-2.22976,53.39635,150
E01005769,Stockport 022A,-2.21343,53.40011,2000
E01005770,Stockport 025B,-2.24094,53.39348,350
E01005771,Stockport 025C,-2.23374,53.3946,450
E01005772,Stockport 028B,-2.22862,53.3886,300
E01005773,Stockport 028C,-2.21865,53.39024,800
E01005774,Stockport 028D,-2.20714,53.389,500
E01005775,Stockport 025D,-2.2398,53.38883,300
E01005776,Stockport 028E,-2.21987,53.38492,175
E01005777,Stockport 034A,-2.20707,53.37702,1500
E01005778,Stockport 022B,-2.19625,53.39569,2500
E01005779,Stockport 022C,-2.20068,53.39328,100
E01005780,Stockport 022D,-2.19283,53.39292,500
E01005781,Stockport 022E,-2.18772,53.39023,2500
E01005782,Stockport 030A,-2.18293,53.38418,175
E01005783,Stockport 030B,-2.19228,53.38456,175
E01005784,Stockport 030C,-2.2074,53.38289,1250
E01005785,Stockport 030D,-2.19751,53.38136,150
E01005786,Stockport 030E,-2.18981,53.3796,1000
E01005787,Stockport 034B,-2.19932,53.36928,175
E01005788,Stockport 034C,-2.19634,53.3678,450
E01005789,Stockport 039A,-2.18592,53.37188,1500
E01005790,Stockport 034D,-2.20715,53.37026,150
E01005791,Stockport 039B,-2.19087,53.36494,250
E01005792,Stockport 041A,-2.18254,53.36543,500
E01005793,Stockport 039C,-2.198,53.36005,1250
E01005794,Stockport 041B,-2.18334,53.3614,125
E01005795,Stockport 039D,-2.19047,53.35726,125
E01005796,Stockport 039E,-2.18136,53.37633,125
E01005797,Stockport 023C,-2.15198,53.39587,500
E01005798,Stockport 027A,-2.1503,53.39122,500
E01005799,Stockport 026D,-2.16494,53.38702,150
E01005800,Stockport 023D,-2.15836,53.38747,125
E01005801,Stockport 027B,-2.13626,53.38352,7000
E01005802,Stockport 027C,-2.14252,53.38685,175
E01005803,Stockport 027D,-2.14952,53.38397,100
E01005804,Stockport 023E,-2.15779,53.39402,150
E01005805,Stockport 035A,-2.11778,53.37073,175
E01005806,Stockport 033A,-2.13633,53.36987,350
E01005807,Stockport 035B,-2.12286,53.36666,175
E01005808,Stockport 037A,-2.15664,53.37032,175
E01005809,Stockport 037B,-2.14736,53.36255,300
E01005810,Stockport 037C,-2.15543,53.3601,250
E01005811,Stockport 037D,-2.15189,53.37943,100
E01005812,Stockport 037E,-2.1531,53.3735,250
E01005813,Stockport 033B,-2.14366,53.37598,3000
E01005814,Stockport 033C,-2.13434,53.37499,350
E01005815,Stockport 033D,-2.12361,53.37331,125
E01005816,Stockport 016B,-2.17263,53.40248,75
E01005817,Stockport 016C,-2.17,53.40509,200
E01005818,Stockport 018B,-2.19224,53.40013,500
E01005819,Stockport 018C,-2.19995,53.40134,1000
