LSOA21CD,LSOA21NM,nearest_any_core_bus_network_m,calls_per_active_stop_per_hour_core_06_22,unique_lines_core_06_22,walking_access_percentile,service_frequency_percentile,route_availability_percentile,ptal_inspired_score
E01011554,Leeds 012A,944.964664062864,0.541666666666667,2,3.69609856262834,4.31211498973306,14.5790554414784,7.52908966461328
E01011555,Leeds 018A,349.576360239889,1.5625,1,34.9075975359343,25.4620123203285,5.74948665297741,22.0396988364134
E01011556,Leeds 015A,607.193934029871,1.725,4,11.2936344969199,30.082135523614,44.2505133470226,28.5420944558522
E01011557,Leeds 015B,223.988010694824,3.9375,3,57.700205338809,72.9979466119097,29.2607802874743,53.3196440793977
E01011558,Leeds 018B,330.016684444969,2.45138888888889,6,38.8090349075975,47.6386036960986,67.7618069815195,51.4031485284052
E01011559,Leeds 018C,40.2421311364704,2.16544117647059,6,97.1252566735113,40.4517453798768,67.7618069815195,68.4462696783025
E01011560,Leeds 018D,294.453825574618,1.51785714285714,2,43.9425051334702,24.2299794661191,14.5790554414784,27.5838466803559
E01011561,Leeds 006A,1877.85219999436,3.09583333333333,4,0.410677618069815,57.2895277207392,44.2505133470226,33.9835728952772
E01011562,Leeds 012B,691.020421256511,0.745535714285714,3,8.41889117043121,6.77618069815195,29.2607802874743,14.8186173853525
E01011563,Leeds 012C,119.628404346108,1.26136363636364,4,83.5728952772074,18.2751540041068,44.2505133470226,48.6995208761123
E01011564,Leeds 012D,307.517924407832,1.5,2,41.6837782340862,23.2032854209446,14.5790554414784,26.4887063655031
E01011565,Leeds 015C,375.795565473861,1.5625,1,31.0061601642711,25.4620123203285,5.74948665297741,20.7392197125257
E01011566,Leeds 015D,278.774825895139,1,2,46.4065708418891,12.5256673511294,14.5790554414784,24.5037645448323
E01011567,Leeds 012E,448.997676299656,1.4875,2,22.5872689938398,22.7926078028747,14.5790554414784,19.9863107460643
E01011568,Leeds 015E,327.915890442107,1.1625,2,39.0143737166324,16.8377823408624,14.5790554414784,23.4770704996578
E01011569,Leeds 004A,537.552741679712,2.02901785714286,11,16.2217659137577,37.1663244353183,91.6837782340862,48.3572895277208
E01011570,Leeds 007A,637.081415316151,1.70652173913043,8,10.2669404517454,29.5687885010267,80.9034907597536,40.2464065708419
E01011571,Leeds 004B,487.705007239432,1.85,4,19.3018480492813,32.2381930184805,44.2505133470226,31.9301848049281
E01011572,Leeds 004C,17.6567430136235,0.613636363636364,8,99.3839835728953,5.13347022587269,80.9034907597536,61.8069815195072
E01011573,Leeds 004D,419.45926055977,1.15833333333333,4,25.6673511293635,16.4271047227926,44.2505133470226,28.7816563997262
E01011574,Leeds 004E,103.043372960356,2.0375,10,87.2689938398357,37.3716632443532,89.0143737166325,71.2183436002738
E01011576,Leeds 007C,324.614830666195,0.545833333333333,4,39.4250513347023,4.51745379876797,44.2505133470226,29.3976728268309
E01011578,Leeds 011D,227.870253505549,3.359375,5,56.8788501026694,62.0123203285421,56.6735112936345,58.5215605749487
E01011579,Leeds 014C,160.280920815438,2.3125,3,73.5112936344969,43.429158110883,29.2607802874743,48.7337440109514
E01011580,Leeds 014D,887.581400693913,1.88125,5,4.31211498973306,32.8542094455852,56.6735112936345,31.2799452429843
E01011581,Leeds 003A,333.443649224853,0.979166666666667,2,37.9876796714579,11.6016427104723,14.5790554414784,21.3894592744695
E01011582,Leeds 003B,1717.34838829811,1.76875,3,0.616016427104723,31.0061601642711,29.2607802874743,20.2943189596167
E01011583,Leeds 003C,184.579019098669,1.08035714285714,2,67.1457905544148,14.7843942505133,14.5790554414784,32.1697467488022
E01011584,Leeds 003D,429.832268415888,0.666666666666667,2,24.2299794661191,5.54414784394251,14.5790554414784,14.7843942505133
E01011585,Leeds 062A,569.206667583888,3.5625,1,13.7577002053388,64.8870636550308,5.74948665297741,28.1314168377823
E01011586,Leeds 066A,718.320000203401,1.5625,2,7.39219712525667,25.4620123203285,14.5790554414784,15.8110882956879
E01011587,Leeds 062B,128.623719764529,4.63333333333333,8,81.5195071868583,79.8767967145791,80.9034907597536,80.766598220397
E01011588,Leeds 039A,767.184823072117,0.9140625,3,6.16016427104723,10.4722792607803,29.2607802874743,15.2977412731006
E01011589,Leeds 039B,787.673258303242,1.77232142857143,4,5.74948665297741,31.211498973306,44.2505133470226,27.0704996577687
E01011590,Leeds 039C,359.703647262106,0.732142857142857,3,33.0595482546201,6.57084188911704,29.2607802874743,22.9637234770705
E01011591,Leeds 052D,392.4539219697,2.95535714285714,7,28.5420944558522,55.64681724846,75.0513347022587,53.0800821355236
E01011592,Leeds 039D,531.048322271374,3.70833333333333,5,16.6324435318275,67.7618069815195,56.6735112936345,47.0225872689939
E01011593,Leeds 039E,126.459739446653,2.0546875,6,81.9301848049281,37.5770020533881,67.7618069815195,62.4229979466119
E01011594,Leeds 062C,266.929487413787,1.33333333333333,4,48.2546201232033,19.917864476386,44.2505133470226,37.4743326488706
E01011595,Leeds 066B,421.711664368282,2.61111111111111,4,25.0513347022587,51.3347022587269,44.2505133470226,40.2121834360027
E01011596,Leeds 062D,541.074090749749,5.125,2,15.4004106776181,82.7515400410678,14.5790554414784,37.5770020533881
E01011597,Leeds 066C,30.0753814014511,3.78125,5,98.7679671457906,69.1991786447639,56.6735112936345,74.880219028063
E01011598,Leeds 062E,270.907999882053,3.65178571428571,6,47.8439425051335,66.3244353182752,67.7618069815195,60.6433949349761
E01011599,Leeds 066D,242.435997464222,2.32291666666667,6,52.9774127310062,43.8398357289528,67.7618069815195,54.8596851471595
E01011600,Leeds 079A,332.525319258731,2.27083333333333,3,38.3983572895277,42.4024640657084,29.2607802874743,36.6872005475702
E01011601,Leeds 079B,430.173333546156,1.01644736842105,3,24.0246406570842,13.347022587269,29.2607802874743,22.2108145106092
E01011602,Leeds 076A,288.848305080405,2.078125,4,44.35318275154,37.9876796714579,44.2505133470226,42.1971252566735
E01011603,Leeds 076B,537.567888069583,0.819444444444445,2,16.0164271047228,8.2135523613963,14.5790554414784,12.9363449691992
E01011604,Leeds 079C,216.999368769884,2.32291666666667,4,59.1375770020534,43.8398357289528,44.2505133470226,49.0759753593429
E01011605,Leeds 076C,699.240783547093,3.25,2,7.80287474332649,59.7535934291581,14.5790554414784,27.378507871321
E01011606,Leeds 076D,409.999157873852,1.875,2,26.0780287474333,32.5462012320329,14.5790554414784,24.4010951403149
E01011607,Leeds 079D,156.992655971735,1.109375,2,74.9486652977413,15.4004106776181,14.5790554414784,34.9760438056126
E01011608,Leeds 068A,350.51782063593,3.69791666666667,8,34.7022587268994,67.3511293634497,80.9034907597536,60.9856262833676
E01011609,Leeds 068B,241.691697267242,4.75,7,53.388090349076,80.4928131416838,75.0513347022587,69.6440793976728
E01011610,Leeds 068C,425.451283293068,5.73958333333333,11,24.435318275154,86.8583162217659,91.6837782340862,67.6591375770021
E01011611,Leeds 068D,182.019066713121,2.1125,6,68.7885010266941,39.0143737166324,67.7618069815195,58.5215605749487
E01011612,Leeds 079E,69.0461622983225,4.12946428571429,11,92.8131416837782,75.1540041067762,91.6837782340862,86.5503080082136
E01011613,Leeds 076E,134.520480966597,1.90340909090909,2,79.8767967145791,34.0862422997947,14.5790554414784,42.8473648186174
E01011614,Leeds 068E,603.599876264017,2.3125,2,11.7043121149897,43.429158110883,14.5790554414784,23.2375085557837
E01011615,Leeds 070A,352.19577256001,23.46875,14,33.8809034907598,99.7946611909651,95.6878850102669,76.4544832306639
E01011616,Leeds 072A,262.031868583252,4.3125,4,49.0759753593429,77.4127310061602,44.2505133470226,56.9130732375086
E01011617,Leeds 070B,55.9953369276086,12.1071428571429,15,95.482546201232,98.3572895277207,96.7145790554415,96.8514715947981
E01011618,Leeds 070C,64.1428199545616,0.75,1,93.8398357289528,7.08418891170431,5.74948665297741,35.5578370978782
E01011620,Leeds 072B,455.983494721392,2.47916666666667,4,21.7659137577002,48.5626283367557,44.2505133470226,38.1930184804928
E01011621,Leeds 070D,457.041332090874,2.35855263157895,5,21.5605749486653,44.558521560575,56.6735112936345,40.9308692676249
E01011622,Leeds 072C,190.618199090304,4.671875,7,64.476386036961,80.1848049281314,75.0513347022587,73.2375085557837
E01011623,Leeds 075B,286.819616309612,7.9375,13,44.7638603696099,94.4558521560575,94.5585215605749,77.9260780287474
E01011624,Leeds 072D,1696.32102603533,3.6875,4,0.82135523613963,66.9404517453799,44.2505133470226,37.337440109514
E01011625,Leeds 075C,363.394273420302,1.04545454545455,2,32.6488706365503,13.5523613963039,14.5790554414784,20.2600958247775
E01011626,Leeds 075D,230.220185912653,1.55357142857143,2,55.8521560574949,24.8459958932238,14.5790554414784,31.7590691307324
E01011627,Leeds 098A,400.764259267937,4.1625,10,26.8993839835729,75.564681724846,89.0143737166325,63.8261464750171
E01011628,Leeds 098B,73.703473921792,1.725,8,92.6078028747433,30.082135523614,80.9034907597536,67.864476386037
E01011629,Leeds 098C,326.123379360705,4.375,3,39.2197125256674,77.7207392197125,29.2607802874743,48.7337440109514
E01011630,Leeds 100B,873.346947501865,3.36458333333333,3,4.72279260780288,62.217659137577,29.2607802874743,32.0670773442847
E01011632,Leeds 098D,156.258840115891,3.64285714285714,3,75.1540041067762,66.1190965092403,29.2607802874743,56.8446269678303
E01011633,Leeds 098E,256.020113624775,2.4625,7,50.3080082135524,47.8439425051335,75.0513347022587,57.7344284736482
E01011634,Leeds 100C,182.607338784491,1.5390625,5,68.1724845995893,24.435318275154,56.6735112936345,49.7604380561259
E01011635,Leeds 097B,53.1474591573597,2.83088235294118,10,95.6878850102669,53.5934291581109,89.0143737166325,79.4318959616701
E01011636,Leeds 100D,1079.50072526146,1.91369047619048,9,2.25872689938398,34.7022587268994,85.8316221765914,40.9308692676249
E01011637,Leeds 097C,300.341554811806,1.60267857142857,8,42.7104722792608,26.4887063655031,80.9034907597536,50.0342231348392
E01011638,Leeds 097D,43.8961739029544,0.977272727272727,4,96.5092402464066,11.2936344969199,44.2505133470226,50.684462696783
E01011639,Leeds 100E,1063.23952291729,3.88541666666667,6,2.46406570841889,71.8685831622177,67.7618069815195,47.3648186173854
E01011641,Leeds 032B,376.778145771696,2.42613636363636,6,30.5954825462012,47.0225872689938,67.7618069815195,48.4599589322382
E01011642,Leeds 032C,598.678294237141,2.84375,3,12.1149897330596,54.0041067761807,29.2607802874743,31.7932922655715
E01011643,Leeds 037A,346.543613035137,1.05,2,35.523613963039,13.7577002053388,14.5790554414784,21.2867898699521
E01011644,Leeds 037B,393.193676171405,2.25625,5,28.3367556468173,41.6837782340862,56.6735112936345,42.2313483915127
E01011645,Leeds 032D,172.462175767945,4.09375,7,70.6365503080082,74.5379876796715,75.0513347022587,73.4086242299795
E01011646,Leeds 037C,189.059605104919,9.9375,4,65.0924024640657,96.9199178644764,44.2505133470226,68.7542778918549
E01011647,Leeds 037D,168.186034558986,8.40625,10,72.0739219712526,94.8665297741273,89.0143737166325,85.3182751540041
E01011648,Leeds 037E,386.456022152562,3.375,3,29.1581108829569,62.5256673511294,29.2607802874743,40.3148528405202
E01011649,Leeds 022B,268.655739530627,1.42045454545455,2,48.0492813141684,21.9712525667351,14.5790554414784,28.1998631074606
E01011650,Leeds 020A,1260.71063350377,1.07142857142857,5,1.23203285420945,14.476386036961,56.6735112936345,24.1273100616017
E01011651,Leeds 020B,492.616755618527,0.458333333333333,2,18.8911704312115,3.90143737166324,14.5790554414784,12.4572210814511
E01011652,Leeds 024C,170.899600747424,3.8125,2,70.8418891170431,70.3285420944559,14.5790554414784,51.9164955509925
E01011653,Leeds 020C,184.891034052528,3.6625,2,66.5297741273101,66.5297741273101,14.5790554414784,49.2128678986995
E01011654,Leeds 024D,501.16483113878,0,0,17.864476386037,1.3347022587269,1.3347022587269,6.84462696783025
E01011655,Leeds 020D,283.772787628731,4.5,2,45.5852156057495,78.6447638603696,14.5790554414784,46.2696783025325
E01011656,Leeds 035A,234.657793940503,3.7265625,4,54.6201232032854,68.3778234086242,44.2505133470226,55.7494866529774
E01011657,Leeds 035B,541.602777481494,2.07954545454545,6,15.1950718685832,38.1930184804928,67.7618069815195,40.3832991101985
E01011658,Leeds 040C,311.684722499576,3.41071428571429,3,41.0677618069815,63.2443531827515,29.2607802874743,44.5242984257358
E01011659,Leeds 035C,31.6354333796679,3.69375,5,98.5626283367557,67.1457905544148,56.6735112936345,74.1273100616017
E01011660,Leeds 040D,225.171412887702,1.75,1,57.2895277207392,30.3901437371663,5.74948665297741,31.1430527036277
E01011661,Leeds 035D,155.266061151827,4.07894736842105,17,75.3593429158111,74.3326488706366,98.2546201232033,82.6488706365503
E01011662,Leeds 040E,474.829142945358,4.27083333333333,4,20.3285420944559,76.7967145790555,44.2505133470226,47.1252566735113
E01011663,Leeds 050A,201.113995476031,3.203125,5,62.4229979466119,58.5215605749487,56.6735112936345,59.2060232717317
E01011664,Leeds 050B,176.901260484938,3.44444444444444,5,69.4045174537988,63.8603696098563,56.6735112936345,63.3127994524299
E01011665,Leeds 050C,354.611877339996,2.42708333333333,8,33.6755646817248,47.2279260780288,80.9034907597536,53.9356605065024
E01011666,Leeds 061D,271.395867443477,5.33035714285714,11,47.2279260780288,84.1889117043121,91.6837782340862,74.3668720054757
E01011667,Leeds 050D,206.514035862631,0.71875,1,61.1909650924025,6.16016427104723,5.74948665297741,24.3668720054757
E01011668,Leeds 110E,481.394991367783,0,0,19.917864476386,1.3347022587269,1.3347022587269,7.52908966461328
E01011669,Leeds 110F,63.9647462110622,3.25,2,94.0451745379877,59.7535934291581,14.5790554414784,56.1259411362081
E01011670,Leeds 055A,147.867798688498,3.25,2,77.82340862423,59.7535934291581,14.5790554414784,50.7186858316222
E01011671,Leeds 055B,144.976244704065,3.7125,13,78.6447638603696,68.1724845995893,94.5585215605749,80.4585900068446
E01011673,Leeds 064B,162.224398159662,3.625,5,72.6899383983573,65.8110882956879,56.6735112936345,65.0581793292266
E01011677,Leeds 064D,131.868996086783,7.65625,9,80.6981519507187,93.6344969199179,85.8316221765914,86.7214236824093
E01011678,Leeds 063B,331.702869887492,6.46022727272727,14,38.6036960985626,89.5277207392197,95.6878850102669,74.6064339493498
E01011681,Leeds 063D,282.93389823697,8.84375,12,45.7905544147844,95.482546201232,93.3264887063655,78.1998631074607
E01011684,Leeds 019C,253.717431424977,2.25833333333333,6,50.9240246406571,41.8891170431211,67.7618069815195,53.5249828884326
E01011685,Leeds 109A,572.863342324842,7.125,7,13.5523613963039,91.5811088295688,75.0513347022587,60.0616016427105
E01011686,Leeds 033E,230.576350509789,2.29166666666667,5,55.64681724846,42.7104722792608,56.6735112936345,51.6769336071184
E01011687,Leeds 109B,148.025806233661,1.51136363636364,5,77.6180698151951,23.6139630390144,56.6735112936345,52.6351813826147
E01011688,Leeds 031B,228.900367449994,2.171875,4,56.2628336755647,40.6570841889117,44.2505133470226,47.056810403833
E01011689,Leeds 031C,399.023965647379,1.69791666666667,2,27.3100616016427,29.3634496919918,14.5790554414784,23.750855578371
E01011690,Leeds 109C,203.783515518017,7.47916666666667,6,62.217659137577,92.6078028747433,67.7618069815195,74.19575633128
E01011691,Leeds 031D,204.82598638863,2.30357142857143,5,61.8069815195072,42.9158110882957,56.6735112936345,53.7987679671458
E01011692,Leeds 109D,650.762304488173,0.78125,1,9.44558521560575,7.39219712525667,5.74948665297741,7.52908966461328
E01011693,Leeds 109E,360.982021138682,1.203125,3,32.8542094455852,17.864476386037,29.2607802874743,26.6598220396988
E01011694,Leeds 109F,184.455663430019,9.9,6,67.5564681724846,96.5092402464066,67.7618069815195,77.2758384668036
E01011695,Leeds 019D,86.0189090443771,1.46875,3,90.3490759753593,22.5872689938398,29.2607802874743,47.3990417522245
E01011696,Leeds 006B,1369.18615062482,0.982954545454545,3,1.02669404517454,11.9096509240246,29.2607802874743,14.0657084188912
E01011697,Leeds 002A,435.900459878747,0.731854838709677,3,23.6139630390144,6.36550308008214,29.2607802874743,19.7467488021903
E01011698,Leeds 001A,132.346576098696,0.825,3,80.4928131416838,8.52156057494867,29.2607802874743,39.4250513347023
E01011699,Leeds 001B,60.6412163058542,0.875,3,94.6611909650924,9.44558521560575,29.2607802874743,44.4558521560575
E01011700,Leeds 002B,649.490162839509,0.549107142857143,4,9.85626283367557,4.72279260780288,44.2505133470226,19.6098562628337
E01011701,Leeds 001C,491.145791865882,3.3125,3,19.0965092402464,60.7802874743327,29.2607802874743,36.3791923340178
E01011702,Leeds 001D,307.639825663275,1.515625,3,41.4784394250513,23.9219712525667,29.2607802874743,31.5537303216975
E01011703,Leeds 001E,367.651224195712,1.65625,3,32.2381930184805,27.9260780287474,29.2607802874743,29.8083504449008
E01011704,Leeds 002C,118.659802277919,1.68269230769231,9,83.9835728952772,28.5420944558522,85.8316221765914,66.1190965092403
E01011705,Leeds 002D,116.361449027651,0.513392857142857,4,84.8049281314169,4.10677618069815,44.2505133470226,44.3874058863792
E01011706,Leeds 006C,763.423288786008,0.795138888888889,3,6.36550308008214,7.80287474332649,29.2607802874743,14.476386036961
E01011707,Leeds 005A,421.313577986756,0.892857142857143,2,25.2566735112936,9.65092402464066,14.5790554414784,16.4955509924709
E01011708,Leeds 006D,1134.03997227709,0.991071428571429,3,1.84804928131417,12.1149897330596,29.2607802874743,14.4079397672827
E01011709,Leeds 005B,273.578751774481,0.708333333333333,3,47.0225872689938,5.95482546201232,29.2607802874743,27.4127310061602
E01011710,Leeds 005C,33.8453471379462,1.06818181818182,3,98.3572895277207,14.1683778234086,29.2607802874743,47.2621492128679
E01011711,Leeds 005D,114.769180904696,0.380681818181818,3,85.0102669404518,3.69609856262834,29.2607802874743,39.3223819301848
E01011712,Leeds 005E,276.19344354573,0.825,3,46.611909650924,8.52156057494867,29.2607802874743,28.1314168377823
E01011713,Leeds 006E,305.483725322505,1.26953125,3,41.8891170431211,18.4804928131417,29.2607802874743,29.8767967145791
E01011714,Leeds 029A,79.6143558195597,1.45703125,6,91.170431211499,22.17659137577,67.7618069815195,60.3696098562628
E01011715,Leeds 022C,338.298502296834,1.84722222222222,5,37.3716632443532,32.0328542094456,56.6735112936345,42.0260095824778
E01011716,Leeds 029B,395.525716041359,1.3125,2,27.9260780287474,19.5071868583162,14.5790554414784,20.6707734428474
E01011717,Leeds 029C,316.732603496764,1.94791666666667,3,39.8357289527721,35.7289527720739,29.2607802874743,34.9418206707735
E01011718,Leeds 029D,210.724895440457,5.44642857142857,7,60.3696098562628,84.9075975359343,75.0513347022587,73.4428473648186
E01011719,Leeds 022D,373.357520766717,1.55,3,31.8275154004107,24.6406570841889,29.2607802874743,28.5763175906913
E01011720,Leeds 029E,169.38450431052,3.84210526315789,10,71.4579055441479,71.047227926078,89.0143737166325,77.1731690622861
E01011721,Leeds 041A,179.84841923197,5.6640625,8,69.1991786447639,86.652977412731,80.9034907597536,78.9185489390828
E01011722,Leeds 041B,656.751211623831,3.02777777777778,2,9.24024640657084,56.6735112936345,14.5790554414784,26.8309377138946
E01011723,Leeds 041C,131.336034265477,5.16666666666667,2,80.9034907597536,82.9568788501027,14.5790554414784,59.4798083504449
E01011724,Leeds 041D,114.326945547593,3.75,1,85.2156057494867,68.6858316221766,5.74948665297741,53.2169746748802
E01011725,Leeds 078A,43.9779033534597,2.02604166666667,3,96.3039014373717,36.7556468172485,29.2607802874743,54.1067761806982
E01011726,Leeds 080A,249.675819018654,1.16071428571429,4,51.5400410677618,16.6324435318275,44.2505133470226,37.4743326488706
E01011727,Leeds 080B,601.898764173731,1.80078125,7,11.9096509240246,31.4168377823409,75.0513347022587,39.4592744695414
E01011728,Leeds 080C,449.600644362097,1.7125,4,22.3819301848049,29.7741273100616,44.2505133470226,32.135523613963
E01011729,Leeds 078B,35.2340273286972,1.94711538461538,4,97.741273100616,35.523613963039,44.2505133470226,59.1718001368925
E01011730,Leeds 078C,49.6591252686525,1.18303571428571,6,95.8932238193019,17.2484599589322,67.7618069815195,60.3011635865845
E01011731,Leeds 081B,60.7812734819255,0.84375,1,94.4558521560575,9.13757700205339,5.74948665297741,36.4476386036961
E01011732,Leeds 081C,193.741911018043,1.375,4,63.8603696098563,20.7392197125257,44.2505133470226,42.9500342231348
E01011733,Leeds 081D,408.488241212526,1.9,1,26.2833675564682,33.6755646817248,5.74948665297741,21.9028062970568
E01011734,Leeds 083A,1171.94032174599,2.51973684210526,6,1.64271047227926,50.7186858316222,67.7618069815195,40.041067761807
E01011735,Leeds 078D,241.754019976104,4.53125,3,53.1827515400411,79.0554414784394,29.2607802874743,53.832991101985
E01011736,Leeds 083B,106.069932298323,3.38636363636364,6,86.2422997946612,62.8336755646817,67.7618069815195,72.2792607802875
E01011737,Leeds 083C,25.4385473743111,2.46875,6,99.1786447638604,48.1519507186858,67.7618069815195,71.6974674880219
E01011738,Leeds 083D,556.179147733653,3.79861111111111,6,14.5790554414784,69.6098562628337,67.7618069815195,50.6502395619439
E01011739,Leeds 080D,34.553294563254,1.903125,5,98.1519507186858,33.8809034907598,56.6735112936345,62.90212183436
E01032487,Leeds 097F,160.565015782947,1.1875,4,73.305954825462,17.5564681724846,44.2505133470226,45.0376454483231
E01032488,Leeds 097G,155.114672869338,3.60714285714286,8,75.564681724846,65.2977412731006,80.9034907597536,73.9219712525667
E01032489,Leeds 102F,316.128620903965,1.625,1,40.041067761807,27.0020533880904,5.74948665297741,24.2642026009582
E01032490,Leeds 102G,5.88857868663431,1.3125,2,100,19.5071868583162,14.5790554414784,44.6954140999316
E01032491,Leeds 102H,616.440838028266,0.84375,2,10.8829568788501,9.13757700205339,14.5790554414784,11.533196440794
E01032492,Leeds 102I,188.015661339386,3,9,65.7084188911704,56.4681724845996,85.8316221765914,69.3360711841205
E01032493,Leeds 033F,286.201344775469,4.8125,3,44.9691991786448,80.9034907597536,29.2607802874743,51.7111567419576
E01032494,Leeds 033G,364.213000010247,3.90277777777778,5,32.4435318275154,72.2792607802875,56.6735112936345,53.7987679671458
E01032496,Leeds 105F,101.865884167972,2.765625,4,87.6796714579056,52.9774127310062,44.2505133470226,61.6358658453114
E01032497,Leeds 099E,869.498160404267,1.69444444444444,5,4.92813141683778,29.1581108829569,56.6735112936345,30.2532511978097
E01032498,Leeds 099F,624.266387112933,5.25568181818182,9,10.6776180698152,83.5728952772074,85.8316221765914,60.0273785078713
E01032499,Leeds 067G,333.669965278383,4.30113636363636,7,37.782340862423,77.0020533880904,75.0513347022587,63.2785763175907
E01032500,Leeds 067H,133.81107478694,2.484375,4,80.082135523614,48.9733059548255,44.2505133470226,57.7686516084874
E01032501,Leeds 017E,471.925409809818,3.546875,2,20.5338809034908,64.476386036961,14.5790554414784,33.1964407939767
E01032502,Leeds 017F,168.186274795604,3.05288461538462,3,71.8685831622177,56.8788501026694,29.2607802874743,52.6694045174538
E01032503,Leeds 007E,649.748318501135,1.80172413793103,5,9.65092402464066,31.6221765913758,56.6735112936345,32.6488706365503
E01032504,Leeds 007F,86.6491881878032,1.40625,1,90.1437371663244,21.5605749486653,5.74948665297741,39.1512662559891
E01032606,Leeds 067I,105.851875622218,1.29910714285714,5,86.652977412731,18.8911704312115,56.6735112936345,54.072553045859
E01032607,Leeds 067J,190.18470240643,1.9296875,5,64.8870636550308,34.9075975359343,56.6735112936345,52.1560574948665
E01032608,Leeds 067K,258.305777594162,2.7125,6,50.1026694045175,52.1560574948665,67.7618069815195,56.6735112936345
E01032876,Leeds 109G,355.543984052532,1.89204545454545,4,33.4702258726899,33.264887063655,44.2505133470226,36.9952087611225
E01032946,Leeds 110G,168.285574028527,9.16666666666667,9,71.6632443531828,95.8932238193019,85.8316221765914,84.4626967830253
E01033002,Leeds 055F,184.504628093032,7.9765625,14,67.3511293634497,94.6611909650924,95.6878850102669,85.9000684462697
E01033003,Leeds 055G,85.1858524402392,12.3125,13,90.5544147843943,98.7679671457906,94.5585215605749,94.6269678302533
E01033008,Leeds 111A,243.579274597506,9.09375,33,52.7720739219713,95.6878850102669,99.3839835728953,82.6146475017112
E01033010,Leeds 111B,140.084205513776,8.52757352941176,71,79.4661190965093,95.2772073921971,100,91.5811088295688
E01033011,Leeds 111C,64.5500931472321,4.78485576923077,61,93.6344969199179,80.6981519507187,99.7946611909651,91.3757700205339
E01033013,Leeds 082E,158.374121347738,5.7734375,15,74.1273100616017,87.0636550308008,96.7145790554415,85.968514715948
E01033015,Leeds 111D,107.989534847071,10.8303571428571,25,86.0369609856263,97.5359342915811,99.0759753593429,94.2162902121834
E01033016,Leeds 111E,40.5630119946211,9.43125,37,96.9199178644764,96.3039014373717,99.5893223819302,97.6043805612594
E01033021,Leeds 075E,74.6906048639175,7.61363636363636,16,92.4024640657084,93.2238193018481,97.6386036960986,94.4216290212183
E01033031,Leeds 064E,375.314855175598,7.0546875,13,31.211498973306,91.3757700205339,94.5585215605749,72.3819301848049
E01033033,Leeds 075F,260.146141208358,1.1875,1,49.6919917864476,17.5564681724846,5.74948665297741,24.3326488706366
E01033034,Leeds 075G,67.6309532897007,5.22916666666667,8,93.2238193018481,83.3675564681725,80.9034907597536,85.8316221765914
E01033035,Leeds 064F,150.389938291322,7.025,6,76.5913757700205,91.170431211499,67.7618069815195,78.507871321013
E01035040,Leeds 044G,341.40727719074,6.0625,3,36.7556468172485,87.8850102669405,29.2607802874743,51.3004791238878
E01035041,Leeds 044H,197.567577997817,5.5625,4,63.0390143737166,86.0369609856263,44.2505133470226,64.4421629021218
E01035042,Leeds 055I,223.855980046329,7.70535714285714,8,57.905544147844,93.8398357289528,80.9034907597536,77.5496235455168
E01035043,Leeds 055J,175.423221709881,7.28125,8,70.2258726899384,92.1971252566735,80.9034907597536,81.1088295687885
E01035044,Leeds 063F,68.423944074827,5.95833333333333,7,93.0184804928131,87.4743326488706,75.0513347022587,85.1813826146475
E01035045,Leeds 063G,463.799752105998,0,0,20.9445585215606,1.3347022587269,1.3347022587269,7.87132101300479
E01035046,Leeds 082G,230.813282860986,25.1875,13,55.4414784394251,100,94.5585215605749,83.3333333333333
E01035047,Leeds 082H,543.853404812256,0,0,14.9897330595483,1.3347022587269,1.3347022587269,5.88637919233402
E01035048,Leeds 099G,34.9654104439781,3.41911764705882,10,97.9466119096509,63.4496919917865,89.0143737166325,83.4702258726899
E01035049,Leeds 099H,100.456731789515,1.375,5,87.8850102669405,20.7392197125257,56.6735112936345,55.0992470910336
E01035050,Leeds 105G,165.115259432446,0.75,3,72.4845995893224,7.08418891170431,29.2607802874743,36.2765229295004
E01035051,Leeds 105H,562.39425612658,1.0625,3,14.3737166324435,13.9630390143737,29.2607802874743,19.1991786447639
E01035052,Leeds 105I,66.0506735138815,0.8984375,4,93.4291581108829,10.0616016427105,44.2505133470226,49.2470910335387
E01035053,Leeds 105J,944.286334375958,0.651785714285714,3,3.90143737166324,5.3388090349076,29.2607802874743,12.8336755646817
E01035054,Leeds 112F,348.585401868797,6.21875,16,35.3182751540041,88.5010266940452,97.6386036960986,73.8193018480493
