point_id,lat,lon,snap_lat,snap_lon,distance,found
E01011580,53.8564273448454,-1.6659046229596,53.8567744,-1.6651925,60.5507125828552,TRUE
E01011581,53.9130269434578,-1.70087875602165,53.912938,-1.7013146,30.1936247768282,TRUE
E01011582,53.9093328733603,-1.71259557670539,53.908918,-1.7118985,64.8709204188873,TRUE
E01011583,53.9142876500743,-1.69537239397638,53.9144288,-1.6958454,34.7083662001857,TRUE
E01011584,53.9105350585884,-1.69088714432426,53.9105197,-1.6909821,6.44612979558031,TRUE
E01011585,53.8002093895362,-1.67251710592494,53.8001533,-1.6720235,32.9922647535132,TRUE
E01011586,53.7977492059795,-1.69814949382523,53.7981757,-1.697376,69.4568537586105,TRUE
E01011587,53.802924295134,-1.66543979717855,53.8030015,-1.6654486,8.59943504455593,TRUE
E01011588,53.8211846585169,-1.67846343119806,53.8213729,-1.6784695,20.9236226956808,TRUE
E01011589,53.8329139806521,-1.67892802079105,53.8328741,-1.6796772,49.3338535281385,TRUE
E01011590,53.8234746752047,-1.69837946397038,53.8240165,-1.7032666,326.195106474178,TRUE
E01011591,53.8226962256532,-1.65682295778427,53.8227956,-1.6568037,11.115787417457,TRUE
E01011592,53.8153657174787,-1.67426334642,53.8155807,-1.6746466,34.6860903838412,TRUE
E01011593,53.817284581616,-1.66532610878437,53.8167451,-1.6661389,80.2385387008583,TRUE
E01011594,53.8111652177674,-1.6787280442501,53.8111126,-1.6787306,5.84997294784658,TRUE
E01011595,53.8080284350814,-1.68793895507307,53.8076688,-1.6876339,44.7005311398246,TRUE
E01011596,53.808782353316,-1.66655968391455,53.8089473,-1.6665534,18.3356519921852,TRUE
E01011597,53.8035208114357,-1.69701100186683,53.8034042,-1.6970017,12.9737461457506,TRUE
E01011598,53.8087203152683,-1.67266241512517,53.8086551,-1.672668,7.25682665468285,TRUE
E01011599,53.8042277474514,-1.6807218156356,53.804258,-1.6807232,3.36328288657379,TRUE
E01011600,53.79228092992,-1.65689601357608,53.7917449,-1.6570428,60.344955330076,TRUE
E01011601,53.7869301072126,-1.64749037551148,53.7868384,-1.6473551,13.51869150657,TRUE
E01011602,53.7941927158829,-1.67175101143284,53.7942831,-1.6717191,10.2607681696343,TRUE
E01011603,53.7857244325151,-1.67028764098845,53.7856488,-1.6697409,36.868896020652,TRUE
E01011604,53.7903680047937,-1.66328752018562,53.7903375,-1.6630091,18.5902435550456,TRUE
E01011605,53.7908509642832,-1.68080493050984,53.7909584,-1.6808165,11.9637844814779,TRUE
E01011606,53.7903845162476,-1.69788074393687,53.7903845,-1.6989102,67.5846241939435,TRUE
E01011607,53.7864637673727,-1.65946057057382,53.7865699,-1.6593804,12.9160811177613,TRUE
E01011608,53.8008237513693,-1.63502542152953,53.800666,-1.6351726,20.0166129074238,TRUE
E01011609,53.80199836488,-1.64853542284686,53.8022078,-1.648233,30.5893058651958,TRUE
E01011610,53.8000967843784,-1.65559172691395,53.7999255,-1.6553027,26.874224529349,TRUE
E01011611,53.7996965106425,-1.64227852971733,53.7996714,-1.6422762,2.79480658715428,TRUE
E01011612,53.7965362015651,-1.66200658406991,53.7965533,-1.6620379,2.79934086151162,TRUE
E01011613,53.7960360231659,-1.68528841188318,53.7963737,-1.6850063,41.8474067294884,TRUE
E01011614,53.7958718565442,-1.64730035816688,53.7962201,-1.6473067,38.7035674866296,TRUE
E01011615,53.797418263773,-1.50381740841787,53.7973942,-1.5038309,2.81709537252191,TRUE
E01011616,53.7971290556541,-1.47889477987157,53.797275,-1.4791929,25.4164377184344,TRUE
E01011617,53.7989437908172,-1.49707781992218,53.7993038,-1.4970604,40.0252236953203,TRUE
E01011618,53.7967123222965,-1.50939953526962,53.79671,-1.5094002,0.261746207322609,TRUE
E01011620,53.7925212793702,-1.47700299593411,53.7925456,-1.4773316,21.7406810231653,TRUE
E01011621,53.7858317800572,-1.4983205368942,53.7858205,-1.4983217,1.25591017234861,TRUE
E01011622,53.7973487661967,-1.48905181909521,53.7974841,-1.4890842,15.1894920244305,TRUE
E01011623,53.795421367727,-1.51387299049957,53.7953316,-1.5137351,13.4704908950878,TRUE
E01011624,53.7806351176026,-1.48623403178866,53.7805376,-1.4862498,10.886772495945,TRUE
E01011625,53.7892175918084,-1.51226633706459,53.7886918,-1.512633,63.1971495671657,TRUE
E01011626,53.7903775082299,-1.52190843633781,53.7904467,-1.5220839,13.8500191354029,TRUE
E01011627,53.753460413265,-1.4689939879113,53.7532891,-1.4691813,22.6705584117157,TRUE
E01011628,53.7553074364977,-1.47660737823593,53.7552723,-1.4767111,7.85451551777092,TRUE
E01011629,53.7520491003721,-1.47887410649234,53.7513588,-1.4788322,76.7645362223448,TRUE
E01011630,53.7523644007058,-1.49718795848282,53.7524202,-1.4959007,84.8130847937827,TRUE
E01011632,53.7531943664192,-1.48788205797304,53.7532525,-1.4878798,6.46226079276842,TRUE
E01011633,53.7446513476788,-1.48088262209104,53.7445011,-1.4811627,24.8523325116339,TRUE
E01011634,53.7396754803764,-1.49660328312985,53.7394033,-1.4982935,115.142712248206,TRUE
E01011635,53.7449193620053,-1.45248677607268,53.7449368,-1.4524878,1.93910414515584,TRUE
E01011636,53.7383210022117,-1.47265448944676,53.7380743,-1.4728024,29.0896130864328,TRUE
E01011637,53.7572329024619,-1.44029431983608,53.7571733,-1.440367,8.16566307144743,TRUE
E01011638,53.7578576651584,-1.44860094491809,53.7578426,-1.4490717,30.9746974776336,TRUE
E01011639,53.7615752965174,-1.47772828192185,53.7617951,-1.4758722,124.359320739655,TRUE
E01011641,53.8299916564162,-1.50957609022741,53.8303618,-1.5096909,41.8187149578033,TRUE
E01011642,53.82504173827,-1.51571490826274,53.8256051,-1.5155683,63.3423608262351,TRUE
E01011643,53.8271453383315,-1.4978100213807,53.8272424,-1.4976716,14.0993375274101,TRUE
E01011644,53.8305011553043,-1.48092935750607,53.8289901,-1.4788948,214.493350867984,TRUE
E01011645,53.8253326980498,-1.50636873622249,53.8254151,-1.5061949,14.6249381836683,TRUE
E01011646,53.8234102761779,-1.49279327103888,53.8234787,-1.4927912,7.6053559472315,TRUE
E01011647,53.8208932835807,-1.51062695833138,53.8211314,-1.5106773,26.6678693368963,TRUE
E01011648,53.8209033410166,-1.50049551596135,53.821073,-1.5002854,23.3560399158674,TRUE
E01011649,53.8509732883587,-1.47754248609259,53.8511179,-1.4775523,16.0839931385782,TRUE
E01011650,53.8433127548791,-1.49272553670105,53.8429019,-1.4920678,62.8068509728977,TRUE
E01011651,53.8491228559804,-1.50937999233477,53.8490725,-1.509381,5.59659942939654,TRUE
E01011652,53.8448541218269,-1.5143616622954,53.8448887,-1.5143617,3.84277578672344,TRUE
E01011653,53.8433611871386,-1.50956103749951,53.843718,-1.5097159,40.9330751842667,TRUE
E01011654,53.8375538981079,-1.51485434576386,53.8374441,-1.5142163,43.5841272884221,TRUE
E01011655,53.8374041675563,-1.50780162212079,53.8375043,-1.5077945,11.1378124190856,TRUE
E01011656,53.8299018170056,-1.47435690888362,53.8299074,-1.4747848,28.0717843128101,TRUE
E01011657,53.8308515100732,-1.4663315691628,53.8306986,-1.4662206,18.486376912451,TRUE
E01011658,53.826141131203,-1.48120281834105,53.8261191,-1.481202,2.44898132293841,TRUE
E01011659,53.8234230000787,-1.46736342486561,53.8235304,-1.46732,12.2708984012377,TRUE
E01011660,53.8210936645218,-1.47186484825307,53.8210717,-1.4718837,2.7364005781283,TRUE
E01011661,53.8228752486993,-1.46032982133625,53.8226457,-1.4602693,25.8175229442117,TRUE
E01011662,53.8171163527326,-1.47762535575438,53.8174448,-1.4776176,36.5048660779538,TRUE
E01011663,53.8146271862446,-1.46575106932162,53.8149616,-1.4663075,52.0969221884576,TRUE
E01011664,53.8173015470337,-1.46708432252128,53.8173013,-1.4672057,7.96346313084157,TRUE
E01011665,53.8139999006542,-1.45853436819408,53.8137723,-1.4585331,25.2940729685741,TRUE
E01011666,53.811327111705,-1.45722930858143,53.8116289,-1.4572936,33.8029099422158,TRUE
E01011667,53.8112468852249,-1.47282287432409,53.8114803,-1.4728689,26.1152952943908,TRUE
E01011668,53.8167946060451,-1.55752076599089,53.8167536,-1.557429,7.5509241812319,TRUE
E01011669,53.8175226217858,-1.5505565986512,53.8175841,-1.5505486,6.85238052955864,TRUE
E01011670,53.8141265950327,-1.54878703659904,53.8141064,-1.5487502,3.29830976619318,TRUE
E01011671,53.8102611118925,-1.54208874349945,53.8103288,-1.542074,7.58433844485188,TRUE
E01011673,53.8098238336578,-1.52608040774313,53.8098796,-1.5261834,9.16976227104847,TRUE
E01011677,53.8064195128873,-1.51693381281856,53.8064961,-1.5169226,8.54310275574871,TRUE
E01011678,53.8013350232522,-1.56190986635532,53.8014574,-1.5618661,13.9001431131942,TRUE
E01011681,53.8057296236559,-1.56681781187207,53.8057285,-1.5668177,0.12509084646706,TRUE
E01011684,53.8425166256249,-1.59955421966752,53.8425932,-1.5996602,10.9867272736156,TRUE
E01011685,53.8311337868615,-1.5970040129967,53.8315028,-1.5969981,41.0113587891593,TRUE
E01011686,53.8387307175046,-1.61428149117567,53.8386469,-1.6142731,9.33112624241419,TRUE
E01011687,53.8371420188719,-1.59857297444458,53.8371081,-1.5985249,4.91407240987988,TRUE
E01011688,53.8311092012715,-1.55835629804248,53.8310701,-1.5583461,4.39661520751424,TRUE
E01011689,53.8318745118265,-1.57041556530678,53.831989,-1.5705357,14.9654871855749,TRUE
E01011690,53.8292389177867,-1.58250841441162,53.8292248,-1.582471,2.91269287081206,TRUE
E01011691,53.8282196132899,-1.56381939006993,53.8281933,-1.5640268,13.9150894463701,TRUE
E01011692,53.8281263401131,-1.57468139710922,53.8282433,-1.5749721,23.0765455022139,TRUE
E01011693,53.8262306229798,-1.56902917496415,53.8262471,-1.5689754,3.97432823832434,TRUE
E01011694,53.8252518587491,-1.58276808715996,53.8254808,-1.5827509,25.4678868541932,TRUE
E01011695,53.8462964357758,-1.60702501880463,53.846736,-1.6065808,56.8731401877727,TRUE
E01011696,53.8993545289186,-1.4037327759387,53.8992716,-1.4037287,9.22000052640492,TRUE
E01011697,53.9205027592319,-1.33032467291541,53.9204463,-1.3300464,19.262689182467,TRUE
E01011698,53.9376538919605,-1.38933061856066,53.937675,-1.3893459,2.54994115098604,TRUE
E01011699,53.9400093060694,-1.39727627818215,53.9398707,-1.3973529,16.1986905928615,TRUE
E01011700,53.9365193798609,-1.37315569198982,53.9367569,-1.3746514,101.349566527818,TRUE
E01011701,53.9341302140985,-1.39161509884117,53.9343735,-1.3916032,27.0482894652491,TRUE
E01011702,53.9260231389942,-1.40129761133977,53.9260306,-1.401316,1.46133494542548,TRUE
E01011703,53.9316625306897,-1.40533946437143,53.9315886,-1.404815,35.2853625124967,TRUE
E01011704,53.9260270352777,-1.36847740698177,53.9258893,-1.3684765,15.3070451992142,TRUE
E01011705,53.9290009976523,-1.3778872235559,53.928946,-1.3778764,6.15294781407895,TRUE
E01011706,53.9142255498122,-1.41445518516402,53.913868,-1.4143895,39.9675103779465,TRUE
E01011707,53.9043191212236,-1.36873778746166,53.9044756,-1.3662711,162.433132125521,TRUE
E01011708,53.9002998349198,-1.46493812419209,53.8998192,-1.4650299,53.751365660662,TRUE
E01011709,53.9012017198093,-1.35090111632355,53.9014448,-1.3509066,27.0166089829479,TRUE
E01011710,53.8896680168911,-1.35261417462075,53.8897312,-1.3526668,7.82205081638638,TRUE
E01011711,53.9010376081434,-1.33713877518919,53.9015543,-1.3368731,59.9986415121038,TRUE
E01011712,53.8792501100315,-1.36448405812249,53.879899,-1.3644927,72.1152900178366,TRUE
E01011713,53.8797721472993,-1.4427189589259,53.879033,-1.4399618,198.426575920712,TRUE
E01011714,53.8366764142256,-1.45282459060069,53.8366955,-1.4528229,2.12395425111073,TRUE
E01011715,53.8364072815613,-1.42485955154905,53.8365164,-1.4244649,28.5808988697586,TRUE
E01011716,53.8390279258593,-1.46986541688659,53.8389162,-1.468955,60.9778659810811,TRUE
E01011717,53.8347586035105,-1.46230088005377,53.8347486,-1.4622988,1.12005774962566,TRUE
E01011718,53.8320351501827,-1.45473044094363,53.8319356,-1.4547257,11.0676758620467,TRUE
E01011719,53.8237343256907,-1.41608431069113,53.8246793,-1.4169769,120.237554147231,TRUE
E01011720,53.826952881029,-1.45517012349065,53.8269375,-1.455169,1.7109272168469,TRUE
E01011721,53.8256262315686,-1.44425394657361,53.8256614,-1.4442987,4.88807609786028,TRUE
E01011722,53.8209597886353,-1.43439757387773,53.8209857,-1.4343932,2.89386760452623,TRUE
E01011723,53.8206238694701,-1.44418789109269,53.8207041,-1.4442041,8.97944153409008,TRUE
E01011724,53.8189255932216,-1.45132947273044,53.8187414,-1.4512986,20.5699013675053,TRUE
E01011725,53.7953896684013,-1.61380381119566,53.7956828,-1.6137712,32.6468436425793,TRUE
E01011726,53.7883101132767,-1.6245857128421,53.7882665,-1.6245081,7.0325899486908,TRUE
E01011727,53.795045413576,-1.63445624842877,53.7951205,-1.63447,8.39326132798799,TRUE
E01011728,53.7797495763161,-1.63345696246875,53.7795653,-1.6334357,20.5267164893467,TRUE
E01011729,53.793675834074,-1.60179591140833,53.7935593,-1.6017768,13.0114032425285,TRUE
E01011730,53.7899163315032,-1.61263711135995,53.7899249,-1.6126358,0.956126405344451,TRUE
E01011731,53.7878542615433,-1.59940924618952,53.7876179,-1.5994014,26.2726105046691,TRUE
E01011732,53.7895805857407,-1.59163943113987,53.7895684,-1.591641,1.35814875361586,TRUE
E01011733,53.7865363031966,-1.58752705393282,53.7864001,-1.5869706,39.5465469757197,TRUE
E01011734,53.7752395004626,-1.60202257314477,53.7753799,-1.6018387,19.7301314792309,TRUE
E01011735,53.7860527073537,-1.61393323338203,53.7860738,-1.6139318,2.34597686982094,TRUE
E01011736,53.7841991785836,-1.59519429694033,53.7841196,-1.5949625,17.6028033152282,TRUE
E01011737,53.7829348065278,-1.60510260087394,53.7828981,-1.6051069,4.08906108762774,TRUE
E01011738,53.7790307323126,-1.6215881882216,53.778907,-1.6214192,17.6700705447876,TRUE
E01011739,53.7983841863497,-1.62063549434689,53.7984525,-1.6207439,10.4051939238924,TRUE
E01032487,53.7527510072208,-1.45299887739729,53.7529778,-1.4530693,25.625428037194,TRUE
E01032488,53.7555284127496,-1.46168151507465,53.7557893,-1.4616874,28.9957526260956,TRUE
E01032489,53.7482620060145,-1.5928665891076,53.7482909,-1.5929182,4.67061107246476,TRUE
E01032490,53.7436714837398,-1.5857506345163,53.743655,-1.5857577,1.88982810667002,TRUE
E01032491,53.7394053463843,-1.58728930702858,53.7394594,-1.5872936,6.01376261104692,TRUE
E01032492,53.7452586351713,-1.5951209914282,53.7452379,-1.5953539,15.479563992811,TRUE
E01032493,53.8257863781115,-1.61551474237015,53.8259125,-1.6155151,14.0163193672331,TRUE
E01032494,53.8287445262676,-1.62071301546086,53.8287697,-1.6203307,25.2319300951469,TRUE
E01032496,53.7386356349297,-1.50682541849776,53.7388469,-1.5067997,23.5392965077862,TRUE
E01032497,53.7579744611158,-1.54070516458595,53.7581398,-1.5409375,23.8880484556568,TRUE
E01032498,53.7522513859847,-1.5504897722129,53.7520052,-1.5504884,27.3595276062822,TRUE
E01032499,53.8007436670573,-1.608601662471,53.8004695,-1.6085845,30.4898143854663,TRUE
E01032500,53.7988935843583,-1.59748288904716,53.7989911,-1.5974925,10.8555477841271,TRUE
E01032501,53.8496673032721,-1.62553049263912,53.8494946,-1.6255119,19.2316926898472,TRUE
E01032502,53.8454076855615,-1.62370190916803,53.8453138,-1.6235299,15.3639554807817,TRUE
E01032503,53.8750818024541,-1.64217584888605,53.8754544,-1.6421285,41.5239137949704,TRUE
E01032504,53.8777693540057,-1.60237637608049,53.8777505,-1.6023773,2.09617571336193,TRUE
E01032606,53.80170585919,-1.61970753856844,53.8016928,-1.6197951,5.9273497395956,TRUE
E01032607,53.7957823212488,-1.5975993767455,53.7958769,-1.5975752,10.6299530795168,TRUE
E01032608,53.7992894376162,-1.60207539913676,53.7994376,-1.601759,26.5029349541242,TRUE
E01032876,53.839273587911,-1.5812834543551,53.8393613,-1.5811521,13.0080511990346,TRUE
E01032946,53.8179887453567,-1.56861466166881,53.8179633,-1.5685946,3.11912371703656,TRUE
E01033002,53.8045292407467,-1.53998587223424,53.8045973,-1.5399818,7.56834693862075,TRUE
E01033003,53.8050983023479,-1.53491064321716,53.8050966,-1.5349069,0.310064628764694,TRUE
E01033008,53.8003534214193,-1.55211547155698,53.8001336,-1.5525366,36.889248407712,TRUE
E01033010,53.8001043877802,-1.54223724387122,53.8000029,-1.5422388,11.2791006342402,TRUE
E01033011,53.7965401713972,-1.53437915435697,53.7965296,-1.5343789,1.17494937067758,TRUE
E01033013,53.7900194296872,-1.56284507926934,53.7901287,-1.5628411,12.1463438739597,TRUE
E01033015,53.7940918973843,-1.55536440173195,53.7939385,-1.5551895,20.5533717920235,TRUE
E01033016,53.7910035857546,-1.5451702544804,53.7912383,-1.5447045,40.1911739371382,TRUE
E01033021,53.7953979439621,-1.5222334546108,53.7953409,-1.5220431,14.0116046786825,TRUE
E01033031,53.8047931988835,-1.52761075878365,53.8048209,-1.5276125,3.0806274371024,TRUE
E01033033,53.7955105537548,-1.53074862743774,53.795698,-1.5306214,22.443215531077,TRUE
E01033034,53.7926360860183,-1.52960589677633,53.7926174,-1.5295481,4.32531787053576,TRUE
E01033035,53.8050595518584,-1.52275077330812,53.8051256,-1.5227408,7.369250556137,TRUE
E01035040,53.8196718989034,-1.58755695421016,53.8196993,-1.5875231,3.76906989140533,TRUE
E01035041,53.8172354229735,-1.58500858647089,53.8172284,-1.5845687,28.8709688390121,TRUE
E01035042,53.8123244829769,-1.55974334105514,53.8123714,-1.5596087,10.2585283811304,TRUE
E01035043,53.8072119676228,-1.54839837712333,53.8073304,-1.5484393,13.4329280574253,TRUE
E01035044,53.8080256118284,-1.55884959976444,53.808025,-1.5588491,0.0754904742449731,TRUE
E01035045,53.8041507273884,-1.56202277587527,53.8036475,-1.5616614,60.7463384297599,TRUE
E01035046,53.7889690087509,-1.54737627847675,53.7889824,-1.5473758,1.48854075535925,TRUE
E01035047,53.787982943833,-1.55168395204623,53.7879542,-1.5516847,3.19476488729213,TRUE
E01035048,53.7487997989075,-1.53175967639066,53.7487234,-1.5316739,10.1912654482514,TRUE
E01035049,53.7458580885137,-1.52152967418924,53.7459058,-1.5215243,5.31406938236511,TRUE
E01035050,53.7401862294081,-1.54043064023705,53.7403875,-1.5404785,22.5879247967847,TRUE
E01035051,53.7400274444478,-1.52654780645208,53.739963,-1.5273456,52.9255011104177,TRUE
E01035052,53.7342210667099,-1.53416550109847,53.7337241,-1.5341593,55.2308896435019,TRUE
E01035053,53.73207474223,-1.51295198420928,53.7322316,-1.5127606,21.4984381870215,TRUE
E01035054,53.7887159170784,-1.53121776719466,53.7886036,-1.5313804,16.4259170779512,TRUE
