LSOA21CD,LSOA21NM,dft_business_raw,dft_overall_raw,ptal_inspired_raw,cumulative_30min_raw,cumulative_45min_raw,cumulative_60min_raw,dft_business_percentile,ptal_inspired_percentile,cumulative_45min_percentile,dft_overall_percentile,cumulative_30min_percentile,cumulative_60min_percentile,gap_dft_minus_ptal,gap_dft_minus_cumulative,gap_ptal_minus_cumulative,three_method_range
E01032500,Leeds 067H,73.66,80.42,57.7686516084874,43565,223270,351250,83.3675564681725,63.8603696098563,81.7248459958932,84.8049281314169,79.0554414784394,81.9301848049281,19.5071868583162,1.64271047227926,-17.864476386037,19.5071868583162
E01032501,Leeds 017E,70.57,72.28,33.1964407939767,7925,18725,138945,59.4455852156058,23.9219712525667,28.952772073922,42.0944558521561,51.5400410677618,36.7556468172485,35.523613963039,30.4928131416838,-5.03080082135524,35.523613963039
E01032502,Leeds 017F,69.23,70.86,52.6694045174538,7825,21575,140070,47.2279260780288,54.6201232032854,34.0862422997947,36.2422997946612,50.8213552361396,37.1663244353183,-7.39219712525668,13.1416837782341,20.5338809034908,20.5338809034908
E01032503,Leeds 007E,51.36,48.55,32.6488706365503,5000,5000,5000,5.13347022587269,23.2032854209446,12.5256673511294,2.25872689938398,40.041067761807,6.05749486652977,-18.0698151950719,-7.39219712525667,10.6776180698152,18.0698151950719
E01032504,Leeds 007F,56.22,53.49,39.1512662559891,300,300,4050,6.98151950718686,31.4168377823409,3.38809034907598,3.69609856262834,7.49486652977413,5.64681724845996,-24.435318275154,3.59342915811088,28.0287474332649,28.0287474332649
E01032606,Leeds 067I,72.28,75.85,54.072553045859,9615,151105,335825,72.2792607802875,57.905544147844,73.305954825462,61.8069815195072,56.4681724845996,79.0554414784394,14.3737166324435,-1.02669404517454,-15.4004106776181,15.4004106776181
E01032607,Leeds 067J,72.85,79.66,52.1560574948665,16490,159365,330840,76.3860369609856,54.0041067761807,74.9486652977413,80.9034907597536,70.4312114989733,78.4394250513347,22.3819301848049,1.43737166324435,-20.9445585215606,22.3819301848049
E01032608,Leeds 067K,73.32,79.38,56.6735112936345,44365,223895,351400,81.1088295687885,62.4229979466119,82.1355236139631,79.2607802874743,79.2607802874743,82.5462012320329,18.6858316221766,-1.02669404517454,-19.7125256673511,19.7125256673511
E01032876,Leeds 109G,67.47,69.82,36.9952087611225,600,8115,80765,32.5462012320329,28.7474332648871,16.2217659137577,30.5954825462012,12.217659137577,25.6673511293635,3.79876796714579,16.3244353182752,12.5256673511294,16.3244353182752
E01032946,Leeds 110G,73.5,79.64,84.4626967830253,77470,264395,365635,81.9301848049281,94.6611909650924,90.9650924024641,80.6981519507187,87.4743326488706,88.7063655030801,-12.7310061601643,-9.03490759753593,3.69609856262834,12.7310061601643
E01033002,Leeds 055F,76.98,84.72,85.9000684462697,172950,298175,385110,97.741273100616,96.0985626283368,96.5092402464066,98.1519507186858,98.5626283367557,94.0451745379877,1.64271047227926,1.23203285420944,-0.410677618069826,1.64271047227926
E01033003,Leeds 055G,76.93,85.39,94.6269678302533,162525,308960,384110,97.2279260780287,99.3839835728953,97.741273100616,98.9733059548255,97.741273100616,93.8398357289528,-2.15605749486653,-0.513347022587269,1.64271047227926,2.15605749486653
E01033008,Leeds 111A,78.86,85.95,82.6146475017112,215480,337720,434290,99.3839835728953,92.4024640657084,99.3839835728953,99.3839835728953,99.3839835728953,99.5893223819302,6.98151950718686,0,-6.98151950718686,6.98151950718686
E01033010,Leeds 111B,78.98,87.79,91.5811088295688,254255,349890,445665,99.5893223819302,98.7679671457906,99.7946611909651,100,100,99.7946611909651,0.821355236139638,-0.205338809034899,-1.02669404517454,1.02669404517454
E01033011,Leeds 111C,78.81,86.9,91.3757700205339,246230,365150,462410,99.1786447638604,98.5626283367557,100,99.7946611909651,99.7946611909651,100,0.616016427104725,-0.821355236139624,-1.43737166324435,1.43737166324435
E01033013,Leeds 082E,76.96,80.06,85.968514715948,94290,248280,368310,97.5359342915811,96.3039014373717,85.8316221765914,83.1622176591376,88.911704312115,89.3223819301848,1.23203285420945,11.7043121149897,10.4722792607803,11.7043121149897
E01033015,Leeds 111D,79.52,83.48,94.2162902121834,186025,328170,417965,99.7946611909651,98.9733059548255,98.7679671457906,96.3039014373717,98.9733059548255,98.9733059548255,0.821355236139624,1.02669404517454,0.205338809034913,1.02669404517454
E01033016,Leeds 111E,79.6,85.67,97.6043805612594,227550,333900,418735,100,100,99.1786447638604,99.1786447638604,99.5893223819302,99.1786447638604,0,0.821355236139624,0.821355236139624,0.821355236139624
E01033021,Leeds 075E,76.31,82.33,94.4216290212183,132975,284230,393020,96.3039014373717,99.1786447638604,95.482546201232,92.4024640657084,95.6878850102669,96.0985626283368,-2.87474332648871,0.821355236139638,3.69609856262835,3.69609856262835
E01033031,Leeds 064E,77.04,86.01,72.3819301848049,109525,281145,364710,97.9466119096509,82.1355236139631,94.6611909650924,99.5893223819302,92.8131416837782,87.8850102669405,15.8110882956879,3.28542094455852,-12.5256673511294,15.8110882956879
E01033033,Leeds 075F,77.93,85.31,24.3326488706366,210875,341900,416795,98.7679671457906,12.9363449691992,99.5893223819302,98.5626283367557,99.1786447638604,98.7679671457906,85.8316221765914,-0.821355236139638,-86.652977412731,86.652977412731
E01033034,Leeds 075G,77.05,83.13,85.8316221765914,133525,289555,398835,98.1519507186858,95.8932238193019,95.8932238193019,94.8665297741273,95.8932238193019,97.1252566735113,2.25872689938397,2.25872689938397,0,2.25872689938397
E01033035,Leeds 064F,76.2,84.92,78.507871321013,144345,310785,394160,96.0985626283368,88.7063655030801,97.9466119096509,98.3572895277207,97.1252566735113,96.5092402464066,7.39219712525667,-1.84804928131418,-9.24024640657085,9.24024640657085
E01035040,Leeds 044G,72.96,79.41,51.3004791238878,33145,174645,317345,77.82340862423,52.7720739219713,76.2833675564682,79.5687885010267,78.3367556468173,75.2566735112936,25.0513347022587,1.54004106776181,-23.5112936344969,25.0513347022587
E01035041,Leeds 044H,73.16,79.53,64.4421629021218,33145,174645,317345,79.3634496919918,72.0739219712526,76.2833675564682,80.082135523614,78.3367556468173,75.2566735112936,7.28952772073922,3.08008213552361,-4.2094455852156,7.28952772073922
E01035042,Leeds 055I,75.24,82.13,77.5496235455168,133695,277095,368635,92.7104722792608,87.8850102669405,93.6344969199179,90.3490759753593,96.3039014373717,89.8357289527721,4.82546201232033,-0.92402464065708,-5.74948665297741,5.74948665297741
E01035043,Leeds 055J,76.93,84.27,81.1088295687885,181245,305770,389285,97.2279260780287,91.4784394250513,97.5359342915811,97.9466119096509,98.7679671457906,95.2772073921971,5.74948665297741,-0.30800821355237,-6.05749486652978,6.05749486652978
E01035044,Leeds 063F,75.59,81.57,85.1813826146475,113270,281670,372460,94.3531827515401,94.8665297741273,94.8665297741273,88.8090349075976,94.0451745379877,91.5811088295688,-0.513347022587269,-0.513347022587269,0,0.513347022587269
E01035045,Leeds 063G,75.97,81.14,7.87132101300479,132655,263760,380085,95.7905544147844,2.46406570841889,90.5544147843943,87.4743326488706,95.482546201232,93.4291581108829,93.3264887063655,5.23613963039014,-88.0903490759754,93.3264887063655
E01035046,Leeds 082G,78.4,82.17,83.3333333333333,171300,312380,395060,98.9733059548255,93.7371663244353,98.1519507186858,90.6570841889117,98.1519507186858,96.7145790554415,5.23613963039014,0.821355236139638,-4.4147843942505,5.23613963039014
E01035047,Leeds 082H,76.79,80.35,5.88637919233402,152650,299110,387410,96.7145790554415,0.82135523613963,96.7145790554415,84.2915811088296,97.3305954825462,94.6611909650924,95.8932238193019,0,-95.8932238193019,95.8932238193019
E01035048,Leeds 099G,69.02,74.32,83.4702258726899,14085,107325,295190,45.0718685831622,94.2505133470226,65.2977412731006,55.4414784394251,66.3244353182752,70.0205338809035,-49.1786447638604,-20.2258726899384,28.952772073922,49.1786447638604
E01035049,Leeds 099H,67.83,69.9,55.0992470910336,7000,85300,209915,35.6262833675565,60.2669404517454,61.3963039014374,31.0061601642711,47.4332648870637,48.870636550308,-24.6406570841889,-25.7700205338809,-1.12936344969199,25.7700205338809
E01035050,Leeds 105G,67.81,70.65,36.2765229295004,4450,51490,228700,35.3182751540041,27.1047227926078,51.5400410677618,34.4969199178645,36.4476386036961,52.5667351129363,8.2135523613963,-16.2217659137577,-24.435318275154,24.435318275154
E01035051,Leeds 105H,66.8,67.76,19.1991786447639,1925,21325,157610,27.7207392197125,7.80287474332649,33.0595482546201,22.9979466119097,21.3552361396304,40.2464065708419,19.917864476386,-5.3388090349076,-25.2566735112936,25.2566735112936
E01035052,Leeds 105I,63.48,59.1,49.2470910335387,2050,21975,158260,16.2217659137577,50.1026694045175,34.9075975359343,7.80287474332649,23.2032854209446,40.6570841889117,-33.8809034907598,-18.6858316221766,15.1950718685832,33.8809034907598
E01035053,Leeds 105J,64.53,57.38,12.8336755646817,1575,9175,143310,19.5071868583162,3.90143737166324,17.864476386037,6.36550308008214,20.1232032854209,37.782340862423,15.605749486653,1.64271047227926,-13.9630390143737,15.605749486653
E01035054,Leeds 112F,76.9,82.35,73.8193018480493,108225,273920,376635,96.9199178644764,83.9835728952772,92.8131416837782,92.8131416837782,92.6078028747433,92.4024640657084,12.9363449691992,4.10677618069815,-8.82956878850104,12.9363449691992
